AGNO;RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;ESTADO_ESTAB;MAT_HOM_1;MAT_MUJ_1;MAT_ENS_1;MAT_SI_2;MAT_HOM_2;MAT_MUJ_2;MAT_ENS_2;MAT_HOM_3;MAT_MUJ_3;MAT_ENS_3;MAT_HOM_4;MAT_MUJ_4;MAT_ENS_4;MAT_HOM_5;MAT_MUJ_5;MAT_ENS_5;MAT_HOM_6;MAT_MUJ_6;MAT_ENS_6;MAT_HOM_7;MAT_MUJ_7;MAT_ENS_7;MAT_HOM_8;MAT_MUJ_8;MAT_ENS_8;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_SI_TOT;MAT_TOTAL;CUR_SIM_01;CUR_SIM_02;CUR_SIM_03;CUR_SIM_04;CUR_SIM_05;CUR_SIM_06;CUR_SIM_07;CUR_SIM_08;CUR_SIM_TOT;CUR_COMB_01;CUR_COMB_02;CUR_COMB_TOT
2019;16656;1;LICEO VICTORIA;3;2;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;12;71;30;101;0;0;0;0;0;0;77;36;0;113;0;0;0;0;2;3;0;0;5;0;0;0
2019;16658;8;LICEO NUESTRA SENORA DE LAS MERCEDES;3;2;0;7;72;7201;CAUQUENES;74;CAUQUENES;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16659;6;ESCUELA DE LENGUAJES EDUCALEN;3;2;0;7;71;7107;PENCAHUE;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;39;41;80;0;0;0;0;0;0;0;0;0;0;0;0;39;41;0;80;0;0;0;6;0;0;0;0;6;0;0;0
2019;16661;8;ESCUELA DE PARVULOS PRINCIPITO DE SANTA ANA;3;2;0;7;73;7307;SAGRADA FAMILIA;71;CURICÓ;1;10;20;30;0;0;0;0;0;0;0;42;42;84;0;0;0;0;0;0;0;0;0;0;0;0;52;62;0;114;2;0;0;6;0;0;0;0;8;0;0;0
2019;16662;6;JARDIN INFANTIL CASTILLO PALABRAS MAGICAS;3;2;0;7;71;7101;TALCA;72;TALCA;1;36;33;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;33;0;69;3;0;0;0;0;0;0;0;3;0;0;0
2019;16663;4;ESCUELA DE LENGUAJE CARACOLA;3;2;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;49;40;89;0;0;0;0;0;0;0;0;0;0;0;0;49;40;0;89;0;0;0;6;0;0;0;0;6;0;0;0
2019;16664;2;ESCUELA DE PARVULOS SAN JOSE DE CALASANZ;3;2;0;7;71;7101;TALCA;72;TALCA;1;35;43;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;43;0;78;5;0;0;0;0;0;0;0;5;0;0;0
2019;16665;0;JARDIN INFANTIL SONRISAS;3;2;0;7;71;7101;TALCA;72;TALCA;1;25;23;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;23;0;48;2;0;0;0;0;0;0;0;2;0;0;0
2019;16666;9;ESCUELA DE LENGUAJE RENACER;3;2;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;28;23;51;0;0;0;0;0;0;0;0;0;0;0;0;28;23;0;51;0;0;0;4;0;0;0;0;4;0;0;0
2019;16667;7;ESCUELA ESPECIAL DE LENGUAJE VICTORIA;3;2;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16668;5;ESCUELA ESPECIAL DE LENGUAJE NINO JESUS;3;2;0;7;72;7201;CAUQUENES;74;CAUQUENES;1;0;0;0;0;0;0;0;0;0;0;52;26;78;0;0;0;0;0;0;0;0;0;0;0;0;52;26;0;78;0;0;0;6;0;0;0;0;6;0;0;0
2019;16669;3;JARDIN INFANTIL CAPULLITO;3;2;0;7;74;7401;LINARES;73;LINARES;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16670;7;ESCUELA ESPECIAL DE LENGUAJE CARACOLA;3;2;0;7;73;7301;CURICÓ;71;CURICÓ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16671;5;ESCUELA ESPECIAL DE LENGUAJE SAN ESTEBAN;3;2;0;7;71;7101;TALCA;72;TALCA;1;51;60;111;0;0;0;0;0;0;0;74;76;150;0;0;0;0;0;0;0;0;0;0;0;0;125;136;0;261;4;0;0;10;0;0;0;0;14;0;0;0
2019;16672;3;ESCUELA ESPECIAL DE LENGUAJE ALHUE;3;2;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;46;28;74;0;0;0;0;0;0;0;0;0;0;0;0;46;28;0;74;0;0;0;6;0;0;0;0;6;0;0;0
2019;16673;1;COLEGIO CLUB DE LEONES TALCA;3;2;0;7;71;7101;TALCA;72;TALCA;1;36;24;60;0;150;110;260;0;0;0;28;14;42;0;0;0;0;0;0;0;0;0;0;0;0;214;148;0;362;2;8;0;3;0;0;0;0;13;0;0;0
2019;16675;8;ESCUELA ESPEC. DE LENGUAJE ALFREDO GIDI JALIL;3;2;0;7;74;7404;PARRAL;73;LINARES;1;0;0;0;0;0;0;0;0;0;0;70;64;134;0;0;0;0;0;0;0;0;0;0;0;0;70;64;0;134;0;0;0;10;0;0;0;0;10;0;0;0
2019;16676;6;LICEO COMPLEJO EDUCACIONAL JAVIERA CARRERA;2;1;0;7;71;7101;TALCA;72;TALCA;1;57;62;119;0;310;242;552;0;0;0;0;0;0;0;0;0;0;0;0;140;71;211;0;0;0;507;375;0;882;4;22;0;0;0;0;10;0;36;0;0;0
2019;16677;4;COLEGIO IRIS RETAMAL;3;2;0;7;74;7405;RETIRO;73;LINARES;1;31;42;73;0;205;220;425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;262;0;498;2;12;0;0;0;0;0;0;14;0;0;0
2019;16678;2;COLEGIO LOS AGUSTINOS EDUCA Y DEPORTE;3;2;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;172;146;318;0;0;0;0;0;0;0;0;0;172;146;0;318;0;0;0;0;8;0;0;0;8;0;0;0
2019;16679;0;CTRO. EDUCACIONAL Y ESC. DE LENGUAJE PABLO FR;3;2;0;7;74;7406;SAN JAVIER;73;LINARES;1;0;0;0;0;0;0;0;0;0;0;25;25;50;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0;50;0;0;0;4;0;0;0;0;4;0;0;0
2019;16680;4;LICEO TECNICO PROF.AGRARIO LUXEMBURGO DE RAUC;3;2;0;7;73;7305;RAUCO;71;CURICÓ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16681;2;COL.EDUC.PARVULARIA DANIEL GOLEMAN;3;2;0;7;74;7401;LINARES;73;LINARES;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16682;0;COL GRAL. DE DIVISION EMILIO SOTOMAYOR BAEZA;3;2;0;7;74;7401;LINARES;73;LINARES;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16683;9;ESCUEA ESPECIAL DE LENGUAJE MILLARAY;3;2;0;7;73;7301;CURICÓ;71;CURICÓ;1;0;0;0;0;0;0;0;0;0;0;22;37;59;0;0;0;0;0;0;0;0;0;0;0;0;22;37;0;59;0;0;0;4;0;0;0;0;4;0;0;0
2019;16684;7;INSTITUTO TECNICO PROFESIONAL MARIO ARANDA;3;2;0;7;74;7406;SAN JAVIER;73;LINARES;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16685;5;COLEGIO HENRI CETTY;3;2;0;7;73;7304;MOLINA;71;CURICÓ;1;39;30;69;0;175;122;297;0;0;0;0;0;0;48;48;96;0;0;0;0;0;0;0;0;0;262;200;0;462;2;9;0;0;4;0;0;0;15;0;0;0
2019;16686;3;ESCUELA ESPECIAL DE LENGUAJE REY LEON;3;2;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;31;25;56;0;0;0;0;0;0;0;0;0;0;0;0;31;25;0;56;0;0;0;4;0;0;0;0;4;0;0;0
2019;16687;1;CENTRO PEDAGOGICO PREESCOLAR VALLE DEL MAULE;3;2;0;7;71;7105;MAULE;72;TALCA;1;20;22;42;0;0;0;0;0;0;0;35;20;55;0;0;0;0;0;0;0;0;0;0;0;0;55;42;0;97;0;0;0;4;0;0;0;0;4;2;0;2
2019;16689;8;COLEGIO ESPECIAL DE DISCAPACIDADES MULTIPLES;3;2;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;46;20;66;0;0;0;0;0;0;0;0;0;0;0;0;46;20;0;66;0;0;0;9;0;0;0;0;9;0;0;0
2019;16690;1;COLEGIO SUYAI;3;2;0;7;71;7105;MAULE;72;TALCA;1;31;31;62;0;141;126;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;157;0;329;2;8;0;0;0;0;0;0;10;0;0;0
2019;16692;8;ESCUELA ESPECIAL DE LENGUAJE GIRASOL;3;2;0;7;74;7406;SAN JAVIER;73;LINARES;1;0;0;0;0;0;0;0;0;0;0;44;40;84;0;0;0;0;0;0;0;0;0;0;0;0;44;40;0;84;0;0;0;6;0;0;0;0;6;0;0;0
2019;16693;6;ESCUELA ESPECIAL DE LENGUAJE SEMBRANDO PALABR;3;2;0;7;73;7301;CURICÓ;71;CURICÓ;1;0;0;0;0;0;0;0;0;0;0;34;33;67;0;0;0;0;0;0;0;0;0;0;0;0;34;33;0;67;0;0;0;6;0;0;0;0;6;0;0;0
2019;16694;4;ESCUELA DE LENGUAJE REMOLINO;3;2;0;7;71;7109;SAN CLEMENTE;72;TALCA;1;10;15;25;0;0;0;0;0;0;0;27;33;60;0;0;0;0;0;0;0;0;0;0;0;0;37;48;0;85;0;0;0;4;0;0;0;0;4;1;0;1
2019;16695;2;ESCUELA BASICA DE ADMINISTRACION Y COMERCIO;3;2;1;7;73;7301;CURICÓ;71;CURICÓ;1;34;28;62;0;124;130;254;0;0;0;51;37;88;0;0;0;0;0;0;0;0;0;0;0;0;209;195;0;404;2;6;0;6;0;0;0;0;14;0;0;0
2019;16696;0;ESCUELA HOSPITAL LINARES;3;2;0;7;74;7401;LINARES;73;LINARES;1;3;1;4;0;16;6;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;7;0;26;2;0;0;0;0;0;0;0;2;0;2;2
2019;16697;9;COLEGIO INITEC DE INNOVACION TECNOLOGICA;3;2;0;7;73;7301;CURICÓ;71;CURICÓ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;143;102;245;0;0;0;158;147;305;0;0;0;301;249;0;550;0;0;0;0;7;0;8;0;15;0;0;0
2019;16698;7;CENTRO EDUCACIONAL KIMEL;3;2;1;7;73;7301;CURICÓ;71;CURICÓ;1;27;29;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;29;0;56;2;0;0;0;0;0;0;0;2;1;0;1
2019;16699;5;ESCUELA ESPECIAL UNPADE;3;2;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;52;27;79;0;0;0;0;0;0;0;0;0;0;0;0;52;27;0;79;0;0;0;13;0;0;0;0;13;0;0;0
2019;16700;2;ESCUELA DE PARVULOS PAPELUCHO;3;2;0;7;71;7101;TALCA;72;TALCA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16701;0;ESC.DE LENGUAJE Y JARDIN INFANTIL NELTUME;3;2;0;7;71;7105;MAULE;72;TALCA;1;4;5;9;0;0;0;0;0;0;0;35;24;59;0;0;0;0;0;0;0;0;0;0;0;0;39;29;0;68;2;0;0;5;0;0;0;0;7;0;0;0
2019;16702;9;ESC.ESPECIAL DE LENGUAJE HABLAPALABRAS;3;2;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;21;35;56;0;0;0;0;0;0;0;0;0;0;0;0;21;35;0;56;0;0;0;4;0;0;0;0;4;0;0;0
2019;16703;7;ESCUELA ESPECIAL DE LENGUAJE MIS PRIMERAS PAL;3;2;0;7;71;7105;MAULE;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;30;37;67;0;0;0;0;0;0;0;0;0;0;0;0;30;37;0;67;0;0;0;5;0;0;0;0;5;0;0;0
2019;16704;5;COLEGIO CLEMENTINOS;3;2;0;7;71;7109;SAN CLEMENTE;72;TALCA;1;84;66;150;0;297;317;614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381;383;0;764;4;16;0;0;0;0;0;0;20;0;0;0
2019;16705;3;LICEO TEC.PROFESIONAL AGROPECUARIO LUXEMBURGO;3;2;1;7;73;7301;CURICÓ;71;CURICÓ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16706;1;LICEO ASCENCION JARA SEGURA;2;1;0;7;72;7201;CAUQUENES;74;CAUQUENES;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16708;8;COLEGIO PARTICULAR JOSEFINA MEDEL;3;2;1;7;74;7401;LINARES;73;LINARES;1;10;4;14;0;44;35;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;39;0;93;0;4;0;0;0;0;0;0;4;1;1;2
2019;16709;6;ESCUELA ESPECIAL DE LENGUAJE APRENDER;3;2;0;7;71;7105;MAULE;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;33;34;67;0;0;0;0;0;0;0;0;0;0;0;0;33;34;0;67;0;0;0;5;0;0;0;0;5;0;0;0
2019;16711;8;ESCUELA DE LENGUAJE Y JARDIN INFANTIL PEQUEÑO;3;2;0;7;73;7303;LICANTÉN;71;CURICÓ;1;6;5;11;0;0;0;0;0;0;0;46;27;73;0;0;0;0;0;0;0;0;0;0;0;0;52;32;0;84;2;0;0;5;0;0;0;0;7;0;0;0
2019;16712;6;JARDIN INFANTIL MAGIC CASTLE;3;2;0;7;73;7308;TENO;71;CURICÓ;1;27;32;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;32;0;59;2;0;0;0;0;0;0;0;2;1;0;1
2019;16713;4;COLEGIO SAN PABLO;3;2;1;7;73;7301;CURICÓ;71;CURICÓ;1;0;0;0;0;79;34;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;34;0;113;0;4;0;0;0;0;0;0;4;0;2;2
2019;16714;2;COLEGIO EL CANELO;4;3;0;7;71;7101;TALCA;72;TALCA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16715;0;COLEGIO EL BOLDO;2;1;0;7;73;7301;CURICÓ;71;CURICÓ;1;38;35;73;0;307;238;545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;345;273;0;618;2;16;0;0;0;0;0;0;18;0;0;0
2019;16716;9;LICEO BICENTENARIO ZAPALLAR DE CURICO;2;1;0;7;73;7301;CURICÓ;71;CURICÓ;1;0;0;0;0;101;108;209;0;0;0;0;0;0;324;389;713;0;0;0;0;0;0;0;0;0;425;497;0;922;0;6;0;0;21;0;0;0;27;0;0;0
2019;16717;7;COLEGIO SANTA MADRE DE DIOS;3;2;0;7;71;7110;SAN RAFAEL;72;TALCA;1;0;0;0;0;115;112;227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;112;0;227;0;8;0;0;0;0;0;0;8;0;0;0
2019;16718;5;ESCUELA ESPECIAL DE LENGUAJE ANTONIO CASTRO A;3;2;0;7;74;7401;LINARES;73;LINARES;1;0;0;0;0;0;0;0;0;0;0;34;21;55;0;0;0;0;0;0;0;0;0;0;0;0;34;21;0;55;0;0;0;4;0;0;0;0;4;0;0;0
2019;16719;3;COLEGIO ESPECIAL PHILIPPS CLARET;3;2;0;7;73;7301;CURICÓ;71;CURICÓ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16720;7;COLEGIO LOS CASTAÑOS;3;2;0;7;71;7101;TALCA;72;TALCA;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16721;5;ESCUELA ESP. CENTRO DE INTEGRACION PADRE PIO;3;2;0;7;74;7404;PARRAL;73;LINARES;1;0;0;0;0;0;0;0;0;0;0;45;27;72;0;0;0;0;0;0;0;0;0;0;0;0;45;27;0;72;0;0;0;8;0;0;0;0;8;0;0;0
2019;16722;3;COLEGIO CRISTIANO DE EDUC. DE ADULTOS EL SEMB;3;2;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;0;0;0;8;3;11;0;0;0;0;0;0;35;19;54;0;0;0;0;0;0;43;22;0;65;0;0;1;0;0;2;0;0;3;0;0;0
2019;16723;1;ESCUELA HOSPITALARIA DE CAUQUENES;3;2;0;7;72;7201;CAUQUENES;74;CAUQUENES;1;4;1;5;0;2;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;12;0;0;0;0;0;0;0;0;0;1;1;2
2019;16725;8;ESCUELA ESPECIAL DIFERENCIAL SOL Y LUNA;3;2;0;7;74;7406;SAN JAVIER;73;LINARES;1;0;0;0;0;0;0;0;0;0;0;23;20;43;0;0;0;0;0;0;0;0;0;0;0;0;23;20;0;43;0;0;0;5;0;0;0;0;5;0;0;0
2019;16726;6;COLEGIO PABLO NERUDA;3;2;0;7;71;7102;CONSTITUCIÓN;72;TALCA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16727;4;COLEGIO DE ADULTOS PROMAUCAES;3;2;0;7;72;7201;CAUQUENES;74;CAUQUENES;1;0;0;0;0;0;0;0;6;4;10;0;0;0;0;0;0;94;82;176;0;0;0;0;0;0;100;86;0;186;0;0;1;0;0;5;0;0;6;0;0;0
2019;16728;2;COLEGIO SANTO TOMAS DE TALCA;3;2;0;7;71;7105;MAULE;72;TALCA;1;70;68;138;0;312;274;586;0;0;0;0;0;0;152;121;273;0;0;0;0;0;0;0;0;0;534;463;0;997;5;16;0;0;8;0;0;0;29;0;0;0
2019;16729;0;INSTITUTO INGLES;2;1;0;7;73;7301;CURICÓ;71;CURICÓ;1;0;0;0;0;19;23;42;0;0;0;0;0;0;110;128;238;0;0;0;20;55;75;0;0;0;149;206;0;355;0;2;0;0;12;0;4;0;18;0;0;0
2019;16730;7;ESCUELA ADMINISTRACION Y COMERCIO HUMANISTA C;3;2;0;7;73;7301;CURICÓ;71;CURICÓ;1;27;32;59;0;163;187;350;0;0;0;31;29;60;92;73;165;0;0;0;0;0;0;0;0;0;313;321;0;634;2;8;0;4;4;0;0;0;18;0;0;0
2019;16731;2;ESCUELA ESPECIAL DE LENGUAJE ENSEÑARTE;3;2;0;7;72;7201;CAUQUENES;74;CAUQUENES;1;0;0;0;0;0;0;0;0;0;0;65;46;111;0;0;0;0;0;0;0;0;0;0;0;0;65;46;0;111;0;0;0;8;0;0;0;0;8;0;0;0
2019;16732;0;COLEGIO ALTO PEWEN;3;2;0;7;71;7101;TALCA;72;TALCA;1;25;22;47;0;94;70;164;0;0;0;18;7;25;0;0;0;0;0;0;0;0;0;0;0;0;137;99;0;236;2;7;0;3;0;0;0;0;12;0;0;0
2019;16733;9;COLEGIO ALTAS CUMBRES DE SAN CLEMENTE;3;2;0;7;71;7109;SAN CLEMENTE;72;TALCA;1;0;0;0;0;122;105;227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;105;0;227;0;8;0;0;0;0;0;0;8;0;0;0
2019;16734;7;JARDIN INFANTIL MIS TESOROS;3;2;0;7;73;7308;TENO;71;CURICÓ;1;36;43;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;43;0;79;4;0;0;0;0;0;0;0;4;0;0;0
2019;16735;5;ESCUELA DE LENGUAJE EL CASTILLO INFANTIL;3;2;0;7;73;7301;CURICÓ;71;CURICÓ;1;0;0;0;0;0;0;0;0;0;0;56;55;111;0;0;0;0;0;0;0;0;0;0;0;0;56;55;0;111;0;0;0;8;0;0;0;0;8;0;0;0
2019;16736;3;JARDIN INFANTIL Y SALA CUNA LOS RUILES;4;3;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16737;1;COLEGIO EL CANELO 1;3;2;0;7;71;7101;TALCA;72;TALCA;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16739;8;CLARO DE LUNA CENTRO DE DESARROLLO COGNITIVO;3;2;1;7;74;7408;YERBAS BUENAS;73;LINARES;1;0;0;0;0;0;0;0;0;0;0;72;35;107;0;0;0;0;0;0;0;0;0;0;0;0;72;35;0;107;0;0;0;12;0;0;0;0;12;0;0;0
2019;16740;1;ESCUELA DE LENGUAJE MARIA DIZA PINO;3;2;0;7;74;7404;PARRAL;73;LINARES;1;0;0;0;0;0;0;0;0;0;0;46;26;72;0;0;0;0;0;0;0;0;0;0;0;0;46;26;0;72;0;0;0;5;0;0;0;0;5;0;0;0
2019;16742;8;COLEGIO DE PARVULOS SAN BENITO;3;2;0;7;71;7101;TALCA;72;TALCA;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16743;6;ESCUELA ESPECIAL AMANECER LONGAVI;3;2;0;7;74;7403;LONGAVÍ;73;LINARES;1;0;0;0;0;0;0;0;0;0;0;12;8;20;0;0;0;0;0;0;0;0;0;0;0;0;12;8;0;20;0;0;0;2;0;0;0;0;2;0;0;0
2019;16744;4;COLEGIO SAN ESTEBAN DE TALCA;3;2;1;7;71;7105;MAULE;72;TALCA;1;0;0;0;0;260;204;464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260;204;0;464;0;13;0;0;0;0;0;0;13;0;0;0
2019;16745;2;ESCUELA DE LENGUAJE MARCELA PAZ;3;2;0;7;71;7105;MAULE;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;18;13;31;0;0;0;0;0;0;0;0;0;0;0;0;18;13;0;31;0;0;0;3;0;0;0;0;3;0;0;0
2019;16746;0;COLEGIO SANTA MARIA APOSTOL;3;2;1;7;71;7102;CONSTITUCIÓN;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16747;9;COLEGIO RAUQUEN CAMPO;2;1;1;7;73;7301;CURICÓ;71;CURICÓ;1;9;15;24;0;57;34;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;49;0;115;0;4;0;0;0;0;0;0;4;1;1;2
2019;16748;7;LICEO BICENTENARIO ORIENTE DE TALCA;2;1;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;48;77;125;0;0;0;0;0;0;117;95;212;0;0;0;0;0;0;0;0;0;165;172;0;337;0;4;0;0;8;0;0;0;12;0;0;0
2019;16749;5;COLEGIO JUAN IGNACIO MOLINA DE LA FLORIDA;3;2;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;271;206;477;0;0;0;0;0;0;113;95;208;0;0;0;0;0;0;0;0;0;384;301;0;685;0;14;0;0;7;0;0;0;21;0;0;0
2019;16750;9;COLEGIO JUAN IGNACIO MOLINA DE LAS RASTRAS;3;2;0;7;71;7101;TALCA;72;TALCA;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;16751;7;LICEO BICENTENARIO DE CAUQUENES;2;1;0;7;72;7201;CAUQUENES;74;CAUQUENES;1;0;0;0;0;57;72;129;0;0;0;0;0;0;166;205;371;0;0;0;0;0;0;0;0;0;223;277;0;500;0;4;0;0;12;0;0;0;16;0;0;0
2019;16752;5;CENTRO EDUCACIONAL INTEGRAL ADULTOS VICTORIA;3;2;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;65;109;0;0;0;0;0;0;44;65;0;109;0;0;0;0;0;6;0;0;6;0;0;0
2019;16753;3;ESCUELA ESP. LENGUAJE Y PARVULOS SAN ESTEBAN;3;2;0;7;74;7401;LINARES;73;LINARES;1;0;0;0;0;0;0;0;0;0;0;45;42;87;0;0;0;0;0;0;0;0;0;0;0;0;45;42;0;87;0;0;0;7;0;0;0;0;7;0;0;0
2019;16754;1;LICEO ARTURO ALESSANDRI PALMA;2;1;0;7;73;7306;ROMERAL;71;CURICÓ;1;0;0;0;0;0;0;0;7;3;10;0;0;0;108;109;217;32;22;54;25;20;45;0;0;0;172;154;0;326;0;0;1;0;8;2;2;0;13;0;0;0
2019;16756;8;COLEGIO LOS AGUSTINOS;3;2;0;7;71;7105;MAULE;72;TALCA;1;0;0;0;0;147;111;258;0;0;0;0;0;0;81;59;140;0;0;0;0;0;0;0;0;0;228;170;0;398;0;8;0;0;4;0;0;0;12;0;0;0
2019;16757;6;COLEGIO JUAN IGNACIO MOLINA DE LICANTEN;3;2;0;7;73;7303;LICANTÉN;71;CURICÓ;1;0;0;0;0;114;93;207;0;0;0;0;0;0;30;23;53;0;0;0;0;0;0;0;0;0;144;116;0;260;0;8;0;0;3;0;0;0;11;0;0;0
2019;16758;4;ESCUELA ESPECIAL DE LENGUAJE ALTAHIR;3;2;0;7;71;7101;TALCA;72;TALCA;1;0;0;0;0;0;0;0;0;0;0;32;27;59;0;0;0;0;0;0;0;0;0;0;0;0;32;27;0;59;0;0;0;4;0;0;0;0;4;0;0;0
