AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;CONVENIO_SEP;AÑO_INGRESO_SEP;CLASIFICACION_SEP;EE_GRATUITO;N_PRIO;N_PRIO_BEN;N_PREF;N_PREF_BEN;N_BEN
2019;4559;4;LICEO LORENZO ARENAS OLIVO;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2013;EMERGENTE;1;41;41;10;10;51
2019;4560;8;LICEO CHIGUAYANTE;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;2;1;0;1;1;2013;EMERGENTE;1;257;249;79;79;328
2019;4561;6;LICEO JUAN MARTINEZ DE ROZAS;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2013;EMERGENTE;1;60;60;12;12;72
2019;4562;4;LICEO SAN PEDRO;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;2;1;0;1;1;2012;EMERGENTE;1;154;154;87;87;241
2019;4563;2;COLEGIO REPÚBLICA DEL ECUADOR;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;133;133;28;28;161
2019;4564;0;COLEGIO BICENTENARIO REPÚBLICA DEL BRASIL;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;640;640;646;646;1286
2019;4565;9;LICEO DOMINGO SANTA MARÍA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;269;269;131;131;400
2019;4569;1;ESCUELA DIEGO PORTALES PALAZUELOS;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;183;183;53;53;236
2019;4571;3;LICEO JOSE HIPOLITO SALAS Y TORO;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;224;200;82;79;279
2019;4572;1;COLEGIO GRAN BRETAÑA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;232;232;104;104;336
2019;4574;8;COLEGIO ESPAÑA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;467;467;324;324;791
2019;4575;6;ESCUELA BASICA JOHN F. KENNEDY;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;319;319;157;157;476
2019;4576;4;ESCUELA BELGICA;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;156;156;49;49;205
2019;4577;2;LICEO REPÚBLICA DE ISRAEL;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;142;142;64;64;206
2019;4578;0;ESCUELA DARIO SALAS MARCHANT;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;316;316;87;87;403
2019;4579;9;ESCUELA BASICA RENE LOUVEL BERT;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;157;157;71;71;228
2019;4581;0;ESCUELA OSCAR CASTRO ZUNIGA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;RECUPERACION;1;86;86;28;28;114
2019;4582;9;ESCUELA ESTHER HUNNEUS DE CLARO;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;RECUPERACION;1;72;72;11;11;83
2019;4585;3;LICEO REBECA MATTE BELLO;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;174;174;69;69;243
2019;4586;1;ESCUELA BASICA MANQUIMAVIDA;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;2;1;0;1;1;2008;RECUPERACION;1;160;153;37;34;187
2019;4588;8;COLEGIO JUAN GREGORIO LAS HERAS;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;458;458;327;327;785
2019;4589;6;LICEO LUCERO GONZALEZ;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;RECUPERACION;1;165;165;62;62;227
2019;4591;8;ESCUELA BASICA REPUBLICA DE GRECIA;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;444;444;78;78;522
2019;4592;6;ESCUELA BÁSICA IRENE FREI DE CID;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;145;145;22;22;167
2019;4593;4;BASICA SARGENTO CANDELARIA PEREZ;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;2;1;0;1;1;2008;RECUPERACION;1;174;160;7;7;167
2019;4594;2;ESCUELA MIGUEL JOSE ZANARTU SANTA MARIA;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;367;366;148;148;514
2019;4595;0;ESCUELA ENRIQUE SORO BARRIGA;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;317;317;93;93;410
2019;4597;7;ESCUELA LA ESPERANZA;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;25;25;6;6;31
2019;4603;5;ESCUELA BASICA LAGOS DE CHILE;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;59;59;39;39;98
2019;4609;4;ESCUELA PALESTINA DE PALOMARES;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;110;110;38;38;148
2019;4611;6;ESCUELA BASICA LUIS ALBERTO ACEVEDO;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;157;157;59;59;216
2019;4612;4;ESCUELA LUIS ALFREDO MUÑOZ BURBOA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;43;43;16;16;59
2019;4613;2;ESCUELA BASICA LAUTARO;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;1;1;2008;RECUPERACION;1;57;57;6;6;63
2019;4614;0;ESCUELA BASICA AGUA DE LA GLORIA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;1;1;1;2008;EMERGENTE;1;137;137;38;38;175
2019;4615;9;ESCUELA BASICA BOCA DEL BIO BIO SUR;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;389;389;43;43;432
2019;4616;7;ESCUELA BASICA MICHAIHUE;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;381;381;25;25;406
2019;4617;5;COLEGIO GALVARINO DE LOMAS COLORADAS;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;2;1;0;1;1;2008;RECUPERACION;1;240;218;162;149;367
2019;4622;1;ESCUELA BASICA FUNDO CHANCO;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;1;1;1;2008;EMERGENTE;1;78;78;43;43;121
2019;4626;4;ESCUELA JOSE MIGUEL CARRERA;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;607;536;144;129;665
2019;4627;2;COLEGIO PARTICULAR AURORA DE CHILE;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;0;222;222;232;0;222
2019;4628;0;ESCUELA PARTICULAR PRESIDENTE GABRIEL GONZÁLEZ VIDELA;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;1;2009;EMERGENTE;1;124;124;56;56;180
2019;4629;9;ESCUELA PARTICULAR PEDRO DE ONA;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;3;2;0;1;1;2008;AUTONOMA;1;262;262;90;90;352
2019;4630;2;COLEGIO DEL SAGRADO CORAZON;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;1;2009;AUTONOMA;0;535;535;505;0;535
2019;4631;0;COLEGIO PARTICULAR ANDRÉS BELLO;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;875;875;621;621;1496
2019;4633;7;COLEGIO PARTICULAR SANTA INES;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;1;2016;EMERGENTE;0;91;91;88;0;91
2019;4635;3;COLEGIO LAGUNA REDONDA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;1;2009;AUTONOMA;1;151;151;118;118;269
2019;4636;1;COLEGIO MARCELA PAZ;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;0; ; ;0;108;0;196;0;0
2019;4638;8;UNIDAD DE INTEGRACIÓN DEL LIMITADO VISUAL;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;0; ; ;1;16;0;7;0;0
2019;4639;6;ESCUELA PARTICULAR SANTA EMILIA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;1;2010;AUTONOMA;1;69;69;20;20;89
2019;4641;8;COLEGIO PARTICULAR ALBORADA;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;3;2;0;1;1;2018;EMERGENTE;0;382;382;229;0;382
2019;4644;2;COLEGIO PARTICULAR JUAN BOSCO;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;660;660;535;535;1195
2019;4645;0;COLEGIO PARTICULAR EL LIBERTADOR;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;97;97;85;85;182
2019;4646;9;COLEGIO SANTA SABINA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;0; ; ;0;260;0;441;0;0
2019;4647;7;COLEGIO PARTICULAR ALONSO DE ERCILLA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;121;121;24;24;145
2019;4648;5;ESCUELA BASICA MALVINA ROMERO VIDAL;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;1;2009;EMERGENTE;0;94;94;63;0;94
2019;4649;3;COLEGIO PARTICULAR EL ARRAYAN;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;3;2;0;1;0; ; ;0;307;0;253;0;0
2019;4650;7;COLEGIO COLEGIO MARTÍN LUTHER;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;3;2;0;1;1;2011;EMERGENTE;1;239;239;48;48;287
2019;4655;8;COLEGIO ADVENTISTA DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;0; ; ;0;106;0;137;0;0
2019;4656;6;ESCUELA PARTICULAR INSTITUTO SAN PEDRO;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;3;2;0;1;1;2013;AUTONOMA;0;337;337;300;0;337
2019;4658;2;ESCUELA PARTICULAR MANQUIMAVIDA;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;355;355;181;181;536
2019;4659;0;COLEGIO LA PROVIDENCIA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;1;2008;AUTONOMA;1;317;317;469;469;786
2019;4660;4;ESCUELA PARTTICULAR SANTA CATALINA DE SIENA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;220;220;59;59;279
2019;4662;0;COLEGIO SAN IGNACIO;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;3;2;0;1;0; ; ;0;289;0;369;0;0
2019;4663;9;COLEGIO MARIA INMACULADA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;1;2016;AUTONOMA;0;587;587;756;0;587
2019;4664;7;COLEGIO SANTA EUFRASIA;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;446;446;518;518;964
2019;4665;5;COLEGIO EDWARD;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;1;2012;AUTONOMA;0;108;108;100;0;108
2019;4666;3;COLEGIO SANTA LUISA DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;1;2019;AUTONOMA;0;293;293;468;0;293
2019;4667;1;COLEGIO SAN PATRICIO;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;1;2010;EMERGENTE;1;415;415;275;275;690
2019;4669;8;LICEO SAN AGUSTIN DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;0; ; ;0;138;0;409;0;0
2019;4670;1;ESCUELA PARTICULAR EL NAZARENO;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;121;97;12;10;107
2019;4672;8;LICEO TÉCNICO PROFESIONAL JORGE SÁNCHEZ UGARTE;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;2;0;1;1;2012;AUTONOMA;1;851;851;473;473;1324
2019;4675;2;ESCUELA PARTICULAR ANDRES BELLO;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;298;298;102;102;400
2019;4677;9;ESCUELA PARTICULAR SAN JOSE;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;3;2;0;1;1;2008;AUTONOMA;0;206;206;249;0;206
2019;4679;5;KINGSTON COLLEGE;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;4;3;0;1;0; ; ;0;12;0;38;0;0
2019;4680;9;COLEGIO BAUTISTA DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;4;3;0;1;0; ; ;0;46;0;98;0;0
2019;4686;8;INSTITUTO DE HUMANIDADES ALFREDO SILVA S;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;4;3;0;1;0; ; ;0;24;0;76;0;0
2019;4687;6;COLEGIO ALEMAN DE CONCEPCIÓN;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;4;3;0;1;0; ; ;0;4;0;9;0;0
2019;4688;4;CHARLES DE GAULLE;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;4;3;0;1;0; ; ;0;14;0;19;0;0
2019;4689;2;COLEGIO CONCEPCION;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;4;3;0;1;0; ; ;0;22;0;61;0;0
2019;4691;4;COLEGIO CHILENO ARABE;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;2;0;1;0; ; ;0;54;0;130;0;0
2019;4694;9;SAINT JOHN´S SCHOOL;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;4;3;0;1;0; ; ;0;1;0;6;0;0
2019;4698;1;SAN PEDRO NOLASCO;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;4;3;0;1;0; ; ;0;48;0;107;0;0
2019;4700;7;LICEO INDUSTRIAL DE LA CONSTRUCCIÓN HERNÁN VALENZUELA;8;81;8112;HUALPÉN;83;CONCEPCIÓN;5;4;0;1;0; ; ;1;473;0;259;0;0
2019;4702;3;LICEO ALMIRANTE PEDRO ESPINA RITCHIE;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2013;EMERGENTE;1;683;683;421;421;1104
2019;4703;1;LICEO INDUSTRIAL JUAN ANTONIO RIOS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2013;EMERGENTE;1;173;173;62;62;235
2019;4706;6;LICEO TÉCNICO PROFESIONAL PEDRO DEL RÍO ZAÑARTU;8;81;8112;HUALPÉN;83;CONCEPCIÓN;2;1;0;1;1;2013;EMERGENTE;1;187;187;90;90;277
2019;4707;4;LICEO COMERCIAL PROFESOR SERGIO MORAGA ARCIL;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2013;EMERGENTE;1;412;412;156;156;568
2019;4708;2;LICEO POLIVALENTE LAS SALINAS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2013;EMERGENTE;1;112;112;69;69;181
2019;4709;0;LICEO TECNICO DE TALCAHUANO;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2013;EMERGENTE;1;411;411;137;137;548
2019;4711;2;ARTURO PRAT CHACON;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;229;229;61;61;290
2019;4712;0;LICEO SANTA LEONOR;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;304;304;176;176;480
2019;4713;9;ESCUELA THOMAS JEFFERSON D 465;8;81;8112;HUALPÉN;83;CONCEPCIÓN;2;1;0;1;1;2008;RECUPERACION;1;448;448;158;158;606
2019;4714;7;ESCUELA HELEN KELLER ADAMS;8;81;8112;HUALPÉN;83;CONCEPCIÓN;2;1;0;1;1;2008;RECUPERACION;1;240;240;98;98;338
2019;4715;5;LICEO SIMÓN BOLÍVAR;8;81;8112;HUALPÉN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;81;81;41;41;122
2019;4717;1;LICEO TÉCNICO PROFESIONAL LUCILA GODOY ALCAYAGA;8;81;8112;HUALPÉN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;250;250;66;66;316
2019;4719;8;ESCUELA REPUBLICA DEL PERU;8;81;8112;HUALPÉN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;336;336;84;84;420
2019;4720;1;ESCUELA D N° 475;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;134;134;15;15;149
2019;4722;8;ESCUELA BLANCA ESTELA PRAT CARVAJAL;8;81;8112;HUALPÉN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;429;429;220;220;649
2019;4723;6;ESCUELA MEXICO ESTADO DE GUERRERO;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;356;356;155;155;511
2019;4724;4;ESCUELA BASICA LA DAMA BLANCA;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;429;429;144;144;573
2019;4725;2;ESCUELA VILLA INDEPENDENCIA;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;118;118;94;94;212
2019;4726;0;ESCUELA BASICA LAS HIGUERAS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;136;136;41;41;177
2019;4727;9;COLEGIO HUACHIPATO;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;88;88;43;43;131
2019;4728;7;COLEGIO LOS CONDORES;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;258;258;153;153;411
2019;4730;9;ESCUELA ALONKURA;8;81;8112;HUALPÉN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;257;257;115;115;372
2019;4731;7;ESCUELA BÁSICA CRISTÓBAL COLÓN;8;81;8112;HUALPÉN;83;CONCEPCIÓN;2;1;0;1;1;2008;RECUPERACION;1;101;97;29;27;124
2019;4732;5;ESCUELA BASICA CRUZ DEL SUR;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;189;189;152;152;341
2019;4733;3;LICEO ANITA SERRANO SEPULVEDA;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;168;168;57;57;225
2019;4734;1;ESCUELA BASICA LIBERTAD;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;196;196;16;16;212
2019;4736;8;ESCUELA CORNETA CABRALES;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;250;250;147;147;397
2019;4737;6;COLEGIO BASICO VILLA ACERO;8;81;8112;HUALPÉN;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;490;490;294;294;784
2019;4740;6;C.E.I.A. HUALPENCILLO;8;81;8112;HUALPÉN;83;CONCEPCIÓN;2;1;0;1;0; ; ;1;88;0;28;0;0
2019;4741;4;ESCUELA DIFERENCIAL PUERTA NUEVA;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;0; ; ;1;5;0;1;0;0
2019;4742;2;COLEGIO REMODELACION SIMONS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;204;204;56;56;260
2019;4744;9;ESCUELA BASICA CERRO CORNOU;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;96;96;41;41;137
2019;4746;5;ESCUELA BASICA BUENA VISTA;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;135;135;25;25;160
2019;4747;3;ESCUELA F 500 HUERTOS FAMILIARES;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;96;96;59;59;155
2019;4748;1;ESCUELA REPUBLICA BOLIVARIANA DE VENEZUELA;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;95;95;10;10;105
2019;4750;3;ESCUELA SANTA CLARA;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;110;110;39;39;149
2019;4751;1;CENTRO LABORAL POLIVALENTE ALONKURA;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;0; ; ;1;20;0;9;0;0
2019;4753;8;ESCUELA BASICA PENINSULA DE TUMBES;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;1;1;1;2008;AUTONOMA;1;181;181;29;29;210
2019;4754;6;ESCUELA BASICA CERRO SAN FRANCISCO;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;1;1;2008;RECUPERACION;1;738;738;184;184;922
2019;4758;9;COLEGIO CARMELA CARVAJAL DE PRAT;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;1;1;0; ; ;0;11;0;16;0;0
2019;4760;0;COLEGIO BERNARDO O´HIGGINS;8;81;8112;HUALPÉN;83;CONCEPCIÓN;3;2;0;1;1;2008;AUTONOMA;1;228;228;143;143;371
2019;4762;7;LICEO LA ASUNCION;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;935;935;1118;1118;2053
2019;4767;8;ESCUELA PARTICULAR MANUEL RODRIGUEZ;8;81;8112;HUALPÉN;83;CONCEPCIÓN;3;2;0;1;1;2012;EMERGENTE;0;137;137;174;0;137
2019;4768;6;CENTRO INTEGRAL LOS AROMOS;8;81;8112;HUALPÉN;83;CONCEPCIÓN;3;2;0;1;0; ; ;1;42;0;14;0;0
2019;4772;4;ESCUELA ADVENTISTA DE HUALPEN;8;81;8112;HUALPÉN;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;0;431;431;283;0;431
2019;4774;0;ESCUELA PARTICULAR ENRIQUE MOLINA GARMENDIA;8;81;8112;HUALPÉN;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;74;74;25;25;99
2019;4777;5;ESCUELA PARTICULAR ESMERALDA;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;0;1;1;2016;EMERGENTE;1;64;64;18;18;82
2019;4778;3;COLEGIO PARTICULAR TALCAHUANO;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;0;1;0; ; ;0;234;0;305;0;0
2019;4779;1;COLEGIO ADVENTISTA DE TALCAHUANO CENTRO;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;0;416;416;281;0;416
2019;4781;3;ESCUELA BASICA ELIEZER;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;128;128;98;98;226
2019;4782;1;CENTRO EDUCACIÓN EVANGÉLICO DE HUALPÉN;8;81;8112;HUALPÉN;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;620;620;533;533;1153
2019;4785;6;COLEGIO SANTA BERNARDITA;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;0;1;1;2008;AUTONOMA;0;257;257;365;0;257
2019;4786;4;ESCUELA SANTA TERESITA;8;81;8112;HUALPÉN;83;CONCEPCIÓN;3;2;0;1;1;2008;AUTONOMA;1;238;238;107;107;345
2019;4790;2;COLEGIO MONTANER DE HUALPEN;8;81;8112;HUALPÉN;83;CONCEPCIÓN;3;2;0;1;1;2019;AUTONOMA;0;419;419;478;0;419
2019;4791;0;ESCUELA PARTICULAR DIEGO PORTALES;8;81;8112;HUALPÉN;83;CONCEPCIÓN;3;2;0;1;1;2008;RECUPERACION;1;33;33;10;10;43
2019;4792;9;COLEGIO SANTA CECILIA;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;2;0;1;1;2008;EMERGENTE;1;135;135;50;50;185
2019;4796;1;ARTURO PRAT CHACON;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;4;3;0;1;0; ; ;0;51;0;182;0;0
2019;4798;8;SAGRADOS CORAZONES;8;81;8112;HUALPÉN;83;CONCEPCIÓN;4;3;0;1;0; ; ;0;25;0;66;0;0
2019;4803;8;ESCUELA DIFERENCIAL MARTA STOWHAS KARGUS;8;81;8107;PENCO;83;CONCEPCIÓN;2;1;0;1;0; ; ;1;55;0;13;0;0
2019;4805;4;LICEO PENCOPOLITANO;8;81;8107;PENCO;83;CONCEPCIÓN;2;1;0;1;1;2013;EMERGENTE;1;432;377;127;122;499
2019;4806;2;ESCUELA REPUBLICA DE ITALIA;8;81;8107;PENCO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;204;204;80;80;284
2019;4807;0;ESCUELA ISLA DE PASCUA;8;81;8107;PENCO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;413;413;168;168;581
2019;4808;9;ESCUELA PENCO;8;81;8107;PENCO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;151;151;35;35;186
2019;4809;7;ESCUELA EDUARDO CAMBELL SAAVEDRA;8;81;8107;PENCO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;95;95;8;8;103
2019;4810;0;ESCUELA ALMIRANTE JORGE MONTT ÁLVAREZ;8;81;8107;PENCO;83;CONCEPCIÓN;2;1;0;1;1;2008;EMERGENTE;1;214;214;60;60;274
